order_id,transaction_date,item_id,item_name,category,price_kes
792,2025-04-27,F13,Chapati,Local,50
792,2025-04-27,F07,California Roll Sushi,Japanese,700
792,2025-04-27,F14,Chocolate Cake,Dessert,300
793,2025-05-03,F04,Chicken Wings,Fast Food,500
793,2025-05-03,F02,French Fries,Fast Food,200
794,2025-04-29,F13,Chapati,Local,50
794,2025-04-29,F03,Soda,Beverages,100
794,2025-04-29,F14,Chocolate Cake,Dessert,300
795,2025-02-15,F04,Chicken Wings,Fast Food,500
795,2025-02-15,F02,French Fries,Fast Food,200
796,2025-01-13,F04,Chicken Wings,Fast Food,500
796,2025-01-13,F02,French Fries,Fast Food,200
797,2025-06-18,F05,Margherita Pizza,Italian,900
797,2025-06-18,F06,Garlic Bread,Italian,250
798,2025-05-03,F01,Beef Burger,Fast Food,450
798,2025-05-03,F05,Margherita Pizza,Italian,900
798,2025-05-03,F14,Chocolate Cake,Dessert,300
799,2025-06-05,F07,California Roll Sushi,Japanese,700
799,2025-06-05,F08,Miso Soup,Japanese,150
799,2025-06-05,F09,Green Tea,Beverages,100
799,2025-06-05,F03,Soda,Beverages,100
800,2025-01-06,F05,Margherita Pizza,Italian,900
800,2025-01-06,F06,Garlic Bread,Italian,250
800,2025-01-06,F03,Soda,Beverages,100
801,2025-04-30,F09,Green Tea,Beverages,100
801,2025-04-30,F10,Chicken Biryani,Indian,550
801,2025-04-30,F02,French Fries,Fast Food,200
802,2025-01-16,F02,French Fries,Fast Food,200
802,2025-01-16,F10,Chicken Biryani,Indian,550
802,2025-01-16,F14,Chocolate Cake,Dessert,300
803,2025-03-17,F08,Miso Soup,Japanese,150
803,2025-03-17,F07,California Roll Sushi,Japanese,700
803,2025-03-17,F04,Chicken Wings,Fast Food,500
803,2025-03-17,F05,Margherita Pizza,Italian,900
803,2025-03-17,F15,Ice Cream,Dessert,250
804,2025-04-16,F05,Margherita Pizza,Italian,900
804,2025-04-16,F06,Garlic Bread,Italian,250
805,2025-03-12,F01,Beef Burger,Fast Food,450
805,2025-03-12,F02,French Fries,Fast Food,200
805,2025-03-12,F03,Soda,Beverages,100
806,2025-04-21,F04,Chicken Wings,Fast Food,500
806,2025-04-21,F02,French Fries,Fast Food,200
807,2025-06-15,F03,Soda,Beverages,100
807,2025-06-15,F02,French Fries,Fast Food,200
807,2025-06-15,F04,Chicken Wings,Fast Food,500
807,2025-06-15,F05,Margherita Pizza,Italian,900
808,2025-02-22,F04,Chicken Wings,Fast Food,500
808,2025-02-22,F02,French Fries,Fast Food,200
809,2025-03-18,F10,Chicken Biryani,Indian,550
809,2025-03-18,F11,Raita,Indian,100
809,2025-03-18,F12,Naan Bread,Indian,80
810,2025-05-04,F12,Naan Bread,Indian,80
811,2025-04-29,F03,Soda,Beverages,100
812,2025-06-20,F01,Beef Burger,Fast Food,450
812,2025-06-20,F02,French Fries,Fast Food,200
812,2025-06-20,F03,Soda,Beverages,100
813,2025-01-29,F04,Chicken Wings,Fast Food,500
813,2025-01-29,F02,French Fries,Fast Food,200
814,2025-03-23,F07,California Roll Sushi,Japanese,700
814,2025-03-23,F08,Miso Soup,Japanese,150
815,2025-04-26,F07,California Roll Sushi,Japanese,700
815,2025-04-26,F08,Miso Soup,Japanese,150
816,2025-01-07,F01,Beef Burger,Fast Food,450
817,2025-05-11,F01,Beef Burger,Fast Food,450
817,2025-05-11,F11,Raita,Indian,100
817,2025-05-11,F03,Soda,Beverages,100
818,2025-01-09,F10,Chicken Biryani,Indian,550
818,2025-01-09,F11,Raita,Indian,100
818,2025-01-09,F12,Naan Bread,Indian,80
818,2025-01-09,F15,Ice Cream,Dessert,250
819,2025-04-27,F05,Margherita Pizza,Italian,900
819,2025-04-27,F06,Garlic Bread,Italian,250
820,2025-05-23,F13,Chapati,Local,50
820,2025-05-23,F09,Green Tea,Beverages,100
820,2025-05-23,F07,California Roll Sushi,Japanese,700
821,2025-03-08,F01,Beef Burger,Fast Food,450
822,2025-01-17,F05,Margherita Pizza,Italian,900
822,2025-01-17,F06,Garlic Bread,Italian,250
822,2025-01-17,F03,Soda,Beverages,100
823,2025-06-17,F01,Beef Burger,Fast Food,450
823,2025-06-17,F02,French Fries,Fast Food,200
823,2025-06-17,F14,Chocolate Cake,Dessert,300
824,2025-02-08,F04,Chicken Wings,Fast Food,500
824,2025-02-08,F02,French Fries,Fast Food,200
825,2025-01-20,F04,Chicken Wings,Fast Food,500
825,2025-01-20,F02,French Fries,Fast Food,200
826,2025-02-20,F11,Raita,Indian,100
826,2025-02-20,F07,California Roll Sushi,Japanese,700
826,2025-02-20,F05,Margherita Pizza,Italian,900
826,2025-02-20,F15,Ice Cream,Dessert,250
827,2025-02-05,F15,Ice Cream,Dessert,250
827,2025-02-05,F04,Chicken Wings,Fast Food,500
827,2025-02-05,F02,French Fries,Fast Food,200
827,2025-02-05,F14,Chocolate Cake,Dessert,300
828,2025-02-20,F07,California Roll Sushi,Japanese,700
828,2025-02-20,F08,Miso Soup,Japanese,150
828,2025-02-20,F09,Green Tea,Beverages,100
829,2025-02-25,F03,Soda,Beverages,100
830,2025-04-01,F07,California Roll Sushi,Japanese,700
830,2025-04-01,F08,Miso Soup,Japanese,150
831,2025-02-22,F15,Ice Cream,Dessert,250
832,2025-06-30,F05,Margherita Pizza,Italian,900
832,2025-06-30,F01,Beef Burger,Fast Food,450
832,2025-06-30,F07,California Roll Sushi,Japanese,700
832,2025-06-30,F11,Raita,Indian,100
833,2025-06-02,F01,Beef Burger,Fast Food,450
833,2025-06-02,F02,French Fries,Fast Food,200
833,2025-06-02,F03,Soda,Beverages,100
834,2025-02-24,F09,Green Tea,Beverages,100
834,2025-02-24,F03,Soda,Beverages,100
834,2025-02-24,F01,Beef Burger,Fast Food,450
834,2025-02-24,F08,Miso Soup,Japanese,150
835,2025-05-31,F10,Chicken Biryani,Indian,550
835,2025-05-31,F11,Raita,Indian,100
835,2025-05-31,F12,Naan Bread,Indian,80
836,2025-05-21,F01,Beef Burger,Fast Food,450
836,2025-05-21,F02,French Fries,Fast Food,200
837,2025-05-20,F04,Chicken Wings,Fast Food,500
837,2025-05-20,F02,French Fries,Fast Food,200
837,2025-05-20,F03,Soda,Beverages,100
837,2025-05-20,F14,Chocolate Cake,Dessert,300
838,2025-01-04,F03,Soda,Beverages,100
838,2025-01-04,F09,Green Tea,Beverages,100
838,2025-01-04,F15,Ice Cream,Dessert,250
839,2025-03-16,F01,Beef Burger,Fast Food,450
839,2025-03-16,F02,French Fries,Fast Food,200
840,2025-01-19,F05,Margherita Pizza,Italian,900
840,2025-01-19,F06,Garlic Bread,Italian,250
840,2025-01-19,F03,Soda,Beverages,100
841,2025-04-10,F03,Soda,Beverages,100
841,2025-04-10,F06,Garlic Bread,Italian,250
841,2025-04-10,F14,Chocolate Cake,Dessert,300
842,2025-01-14,F06,Garlic Bread,Italian,250
842,2025-01-14,F05,Margherita Pizza,Italian,900
842,2025-01-14,F15,Ice Cream,Dessert,250
843,2025-03-05,F01,Beef Burger,Fast Food,450
843,2025-03-05,F02,French Fries,Fast Food,200
843,2025-03-05,F03,Soda,Beverages,100
843,2025-03-05,F11,Raita,Indian,100
844,2025-01-10,F13,Chapati,Local,50
845,2025-03-05,F07,California Roll Sushi,Japanese,700
845,2025-03-05,F08,Miso Soup,Japanese,150
845,2025-03-05,F09,Green Tea,Beverages,100
846,2025-04-13,F10,Chicken Biryani,Indian,550
846,2025-04-13,F11,Raita,Indian,100
846,2025-04-13,F12,Naan Bread,Indian,80
847,2025-05-03,F03,Soda,Beverages,100
848,2025-04-29,F15,Ice Cream,Dessert,250
849,2025-04-12,F04,Chicken Wings,Fast Food,500
849,2025-04-12,F02,French Fries,Fast Food,200
850,2025-01-31,F04,Chicken Wings,Fast Food,500
850,2025-01-31,F02,French Fries,Fast Food,200
850,2025-01-31,F14,Chocolate Cake,Dessert,300
851,2025-05-13,F01,Beef Burger,Fast Food,450
851,2025-05-13,F02,French Fries,Fast Food,200
852,2025-04-02,F05,Margherita Pizza,Italian,900
852,2025-04-02,F06,Garlic Bread,Italian,250
852,2025-04-02,F09,Green Tea,Beverages,100
852,2025-04-02,F14,Chocolate Cake,Dessert,300
853,2025-05-29,F07,California Roll Sushi,Japanese,700
853,2025-05-29,F08,Miso Soup,Japanese,150
853,2025-05-29,F09,Green Tea,Beverages,100
853,2025-05-29,F05,Margherita Pizza,Italian,900
854,2025-03-02,F05,Margherita Pizza,Italian,900
855,2025-03-06,F15,Ice Cream,Dessert,250
856,2025-06-28,F06,Garlic Bread,Italian,250
857,2025-04-03,F10,Chicken Biryani,Indian,550
857,2025-04-03,F05,Margherita Pizza,Italian,900
858,2025-06-11,F14,Chocolate Cake,Dessert,300
859,2025-03-10,F05,Margherita Pizza,Italian,900
859,2025-03-10,F06,Garlic Bread,Italian,250
860,2025-01-07,F10,Chicken Biryani,Indian,550
860,2025-01-07,F11,Raita,Indian,100
860,2025-01-07,F12,Naan Bread,Indian,80
861,2025-02-07,F07,California Roll Sushi,Japanese,700
861,2025-02-07,F08,Miso Soup,Japanese,150
862,2025-03-04,F01,Beef Burger,Fast Food,450
863,2025-05-06,F04,Chicken Wings,Fast Food,500
863,2025-05-06,F02,French Fries,Fast Food,200
863,2025-05-06,F15,Ice Cream,Dessert,250
864,2025-02-21,F06,Garlic Bread,Italian,250
865,2025-02-20,F12,Naan Bread,Indian,80
865,2025-02-20,F02,French Fries,Fast Food,200
866,2025-06-22,F04,Chicken Wings,Fast Food,500
866,2025-06-22,F02,French Fries,Fast Food,200
866,2025-06-22,F03,Soda,Beverages,100
866,2025-06-22,F15,Ice Cream,Dessert,250
867,2025-05-22,F07,California Roll Sushi,Japanese,700
867,2025-05-22,F08,Miso Soup,Japanese,150
868,2025-03-18,F08,Miso Soup,Japanese,150
868,2025-03-18,F15,Ice Cream,Dessert,250
868,2025-03-18,F05,Margherita Pizza,Italian,900
868,2025-03-18,F12,Naan Bread,Indian,80
869,2025-03-01,F10,Chicken Biryani,Indian,550
869,2025-03-01,F11,Raita,Indian,100
869,2025-03-01,F12,Naan Bread,Indian,80
869,2025-03-01,F15,Ice Cream,Dessert,250
870,2025-05-06,F01,Beef Burger,Fast Food,450
870,2025-05-06,F02,French Fries,Fast Food,200
871,2025-01-10,F10,Chicken Biryani,Indian,550
871,2025-01-10,F11,Raita,Indian,100
871,2025-01-10,F12,Naan Bread,Indian,80
872,2025-04-28,F12,Naan Bread,Indian,80
872,2025-04-28,F13,Chapati,Local,50
872,2025-04-28,F14,Chocolate Cake,Dessert,300
873,2025-04-21,F04,Chicken Wings,Fast Food,500
873,2025-04-21,F02,French Fries,Fast Food,200
873,2025-04-21,F15,Ice Cream,Dessert,250
874,2025-03-29,F02,French Fries,Fast Food,200
874,2025-03-29,F09,Green Tea,Beverages,100
874,2025-03-29,F04,Chicken Wings,Fast Food,500
874,2025-03-29,F14,Chocolate Cake,Dessert,300
875,2025-05-09,F09,Green Tea,Beverages,100
875,2025-05-09,F11,Raita,Indian,100
875,2025-05-09,F14,Chocolate Cake,Dessert,300
875,2025-05-09,F07,California Roll Sushi,Japanese,700
876,2025-05-17,F04,Chicken Wings,Fast Food,500
876,2025-05-17,F02,French Fries,Fast Food,200
877,2025-03-29,F07,California Roll Sushi,Japanese,700
877,2025-03-29,F08,Miso Soup,Japanese,150
877,2025-03-29,F09,Green Tea,Beverages,100
877,2025-03-29,F14,Chocolate Cake,Dessert,300
878,2025-04-04,F01,Beef Burger,Fast Food,450
878,2025-04-04,F02,French Fries,Fast Food,200
879,2025-05-23,F11,Raita,Indian,100
880,2025-05-17,F03,Soda,Beverages,100
880,2025-05-17,F04,Chicken Wings,Fast Food,500
880,2025-05-17,F11,Raita,Indian,100
880,2025-05-17,F08,Miso Soup,Japanese,150
881,2025-02-09,F05,Margherita Pizza,Italian,900
881,2025-02-09,F06,Garlic Bread,Italian,250
881,2025-02-09,F14,Chocolate Cake,Dessert,300
882,2025-04-14,F10,Chicken Biryani,Indian,550
882,2025-04-14,F11,Raita,Indian,100
882,2025-04-14,F12,Naan Bread,Indian,80
882,2025-04-14,F14,Chocolate Cake,Dessert,300
883,2025-04-09,F10,Chicken Biryani,Indian,550
883,2025-04-09,F09,Green Tea,Beverages,100
883,2025-04-09,F08,Miso Soup,Japanese,150
883,2025-04-09,F06,Garlic Bread,Italian,250
883,2025-04-09,F14,Chocolate Cake,Dessert,300
884,2025-05-28,F03,Soda,Beverages,100
884,2025-05-28,F10,Chicken Biryani,Indian,550
884,2025-05-28,F02,French Fries,Fast Food,200
884,2025-05-28,F05,Margherita Pizza,Italian,900
885,2025-05-24,F11,Raita,Indian,100
886,2025-04-19,F07,California Roll Sushi,Japanese,700
886,2025-04-19,F08,Miso Soup,Japanese,150
886,2025-04-19,F09,Green Tea,Beverages,100
886,2025-04-19,F15,Ice Cream,Dessert,250
887,2025-06-25,F07,California Roll Sushi,Japanese,700
887,2025-06-25,F08,Miso Soup,Japanese,150
887,2025-06-25,F09,Green Tea,Beverages,100
888,2025-04-16,F10,Chicken Biryani,Indian,550
888,2025-04-16,F11,Raita,Indian,100
888,2025-04-16,F12,Naan Bread,Indian,80
889,2025-02-18,F03,Soda,Beverages,100
889,2025-02-18,F01,Beef Burger,Fast Food,450
889,2025-02-18,F15,Ice Cream,Dessert,250
890,2025-01-02,F15,Ice Cream,Dessert,250
891,2025-02-24,F04,Chicken Wings,Fast Food,500
891,2025-02-24,F02,French Fries,Fast Food,200
891,2025-02-24,F03,Soda,Beverages,100
891,2025-02-24,F14,Chocolate Cake,Dessert,300
892,2025-02-03,F01,Beef Burger,Fast Food,450
892,2025-02-03,F02,French Fries,Fast Food,200
893,2025-01-07,F12,Naan Bread,Indian,80
894,2025-01-01,F13,Chapati,Local,50
895,2025-02-10,F14,Chocolate Cake,Dessert,300
896,2025-06-05,F09,Green Tea,Beverages,100
897,2025-06-01,F05,Margherita Pizza,Italian,900
897,2025-06-01,F06,Garlic Bread,Italian,250
897,2025-06-01,F14,Chocolate Cake,Dessert,300
898,2025-02-03,F15,Ice Cream,Dessert,250
898,2025-02-03,F05,Margherita Pizza,Italian,900
899,2025-01-25,F08,Miso Soup,Japanese,150
899,2025-01-25,F03,Soda,Beverages,100
900,2025-02-04,F10,Chicken Biryani,Indian,550
900,2025-02-04,F11,Raita,Indian,100
900,2025-02-04,F12,Naan Bread,Indian,80
900,2025-02-04,F04,Chicken Wings,Fast Food,500
901,2025-05-13,F11,Raita,Indian,100
902,2025-06-15,F01,Beef Burger,Fast Food,450
902,2025-06-15,F02,French Fries,Fast Food,200
902,2025-06-15,F03,Soda,Beverages,100
902,2025-06-15,F14,Chocolate Cake,Dessert,300
903,2025-05-04,F05,Margherita Pizza,Italian,900
903,2025-05-04,F06,Garlic Bread,Italian,250
903,2025-05-04,F03,Soda,Beverages,100
904,2025-02-24,F01,Beef Burger,Fast Food,450
904,2025-02-24,F02,French Fries,Fast Food,200
904,2025-02-24,F03,Soda,Beverages,100
905,2025-04-10,F09,Green Tea,Beverages,100
905,2025-04-10,F13,Chapati,Local,50
905,2025-04-10,F14,Chocolate Cake,Dessert,300
905,2025-04-10,F02,French Fries,Fast Food,200
906,2025-04-28,F04,Chicken Wings,Fast Food,500
906,2025-04-28,F02,French Fries,Fast Food,200
906,2025-04-28,F03,Soda,Beverages,100
907,2025-05-23,F10,Chicken Biryani,Indian,550
907,2025-05-23,F11,Raita,Indian,100
907,2025-05-23,F12,Naan Bread,Indian,80
908,2025-06-07,F05,Margherita Pizza,Italian,900
908,2025-06-07,F06,Garlic Bread,Italian,250
908,2025-06-07,F03,Soda,Beverages,100
908,2025-06-07,F14,Chocolate Cake,Dessert,300
909,2025-06-21,F05,Margherita Pizza,Italian,900
909,2025-06-21,F06,Garlic Bread,Italian,250
909,2025-06-21,F15,Ice Cream,Dessert,250
910,2025-01-06,F10,Chicken Biryani,Indian,550
910,2025-01-06,F11,Raita,Indian,100
910,2025-01-06,F14,Chocolate Cake,Dessert,300
911,2025-01-24,F04,Chicken Wings,Fast Food,500
911,2025-01-24,F02,French Fries,Fast Food,200
912,2025-02-20,F01,Beef Burger,Fast Food,450
912,2025-02-20,F02,French Fries,Fast Food,200
912,2025-02-20,F03,Soda,Beverages,100
913,2025-01-20,F07,California Roll Sushi,Japanese,700
913,2025-01-20,F08,Miso Soup,Japanese,150
914,2025-01-17,F11,Raita,Indian,100
914,2025-01-17,F06,Garlic Bread,Italian,250
915,2025-02-15,F11,Raita,Indian,100
916,2025-05-14,F04,Chicken Wings,Fast Food,500
916,2025-05-14,F13,Chapati,Local,50
916,2025-05-14,F08,Miso Soup,Japanese,150
916,2025-05-14,F01,Beef Burger,Fast Food,450
917,2025-02-05,F10,Chicken Biryani,Indian,550
917,2025-02-05,F06,Garlic Bread,Italian,250
917,2025-02-05,F15,Ice Cream,Dessert,250
918,2025-02-02,F15,Ice Cream,Dessert,250
919,2025-06-05,F07,California Roll Sushi,Japanese,700
920,2025-05-28,F12,Naan Bread,Indian,80
920,2025-05-28,F01,Beef Burger,Fast Food,450
920,2025-05-28,F14,Chocolate Cake,Dessert,300
920,2025-05-28,F03,Soda,Beverages,100
921,2025-06-11,F07,California Roll Sushi,Japanese,700
921,2025-06-11,F08,Miso Soup,Japanese,150
922,2025-05-08,F05,Margherita Pizza,Italian,900
922,2025-05-08,F06,Garlic Bread,Italian,250
923,2025-04-13,F12,Naan Bread,Indian,80
923,2025-04-13,F08,Miso Soup,Japanese,150
924,2025-06-22,F05,Margherita Pizza,Italian,900
925,2025-04-02,F04,Chicken Wings,Fast Food,500
925,2025-04-02,F10,Chicken Biryani,Indian,550
925,2025-04-02,F14,Chocolate Cake,Dessert,300
926,2025-04-19,F05,Margherita Pizza,Italian,900
926,2025-04-19,F06,Garlic Bread,Italian,250
926,2025-04-19,F14,Chocolate Cake,Dessert,300
926,2025-04-19,F15,Ice Cream,Dessert,250
927,2025-03-29,F01,Beef Burger,Fast Food,450
927,2025-03-29,F02,French Fries,Fast Food,200
927,2025-03-29,F03,Soda,Beverages,100
928,2025-02-22,F04,Chicken Wings,Fast Food,500
928,2025-02-22,F15,Ice Cream,Dessert,250
929,2025-05-14,F07,California Roll Sushi,Japanese,700
929,2025-05-14,F08,Miso Soup,Japanese,150
929,2025-05-14,F09,Green Tea,Beverages,100
930,2025-06-20,F14,Chocolate Cake,Dessert,300
931,2025-05-07,F01,Beef Burger,Fast Food,450
931,2025-05-07,F02,French Fries,Fast Food,200
932,2025-01-22,F05,Margherita Pizza,Italian,900
932,2025-01-22,F06,Garlic Bread,Italian,250
933,2025-01-23,F01,Beef Burger,Fast Food,450
933,2025-01-23,F02,French Fries,Fast Food,200
933,2025-01-23,F03,Soda,Beverages,100
934,2025-01-02,F10,Chicken Biryani,Indian,550
934,2025-01-02,F11,Raita,Indian,100
934,2025-01-02,F12,Naan Bread,Indian,80
935,2025-01-17,F05,Margherita Pizza,Italian,900
935,2025-01-17,F09,Green Tea,Beverages,100
935,2025-01-17,F06,Garlic Bread,Italian,250
935,2025-01-17,F02,French Fries,Fast Food,200
936,2025-05-31,F14,Chocolate Cake,Dessert,300
936,2025-05-31,F01,Beef Burger,Fast Food,450
937,2025-02-13,F05,Margherita Pizza,Italian,900
937,2025-02-13,F06,Garlic Bread,Italian,250
937,2025-02-13,F03,Soda,Beverages,100
938,2025-02-18,F11,Raita,Indian,100
938,2025-02-18,F15,Ice Cream,Dessert,250
938,2025-02-18,F08,Miso Soup,Japanese,150
939,2025-03-10,F07,California Roll Sushi,Japanese,700
939,2025-03-10,F08,Miso Soup,Japanese,150
939,2025-03-10,F09,Green Tea,Beverages,100
940,2025-02-17,F10,Chicken Biryani,Indian,550
941,2025-05-09,F01,Beef Burger,Fast Food,450
941,2025-05-09,F02,French Fries,Fast Food,200
941,2025-05-09,F03,Soda,Beverages,100
942,2025-06-07,F14,Chocolate Cake,Dessert,300
943,2025-03-12,F04,Chicken Wings,Fast Food,500
943,2025-03-12,F02,French Fries,Fast Food,200
944,2025-02-12,F05,Margherita Pizza,Italian,900
944,2025-02-12,F06,Garlic Bread,Italian,250
945,2025-02-11,F10,Chicken Biryani,Indian,550
945,2025-02-11,F03,Soda,Beverages,100
945,2025-02-11,F06,Garlic Bread,Italian,250
946,2025-05-22,F10,Chicken Biryani,Indian,550
946,2025-05-22,F11,Raita,Indian,100
946,2025-05-22,F12,Naan Bread,Indian,80
947,2025-05-18,F06,Garlic Bread,Italian,250
947,2025-05-18,F05,Margherita Pizza,Italian,900
947,2025-05-18,F14,Chocolate Cake,Dessert,300
947,2025-05-18,F11,Raita,Indian,100
948,2025-06-14,F08,Miso Soup,Japanese,150
948,2025-06-14,F01,Beef Burger,Fast Food,450
948,2025-06-14,F03,Soda,Beverages,100
949,2025-06-23,F05,Margherita Pizza,Italian,900
949,2025-06-23,F06,Garlic Bread,Italian,250
950,2025-04-28,F10,Chicken Biryani,Indian,550
950,2025-04-28,F11,Raita,Indian,100
950,2025-04-28,F12,Naan Bread,Indian,80
951,2025-06-23,F04,Chicken Wings,Fast Food,500
951,2025-06-23,F02,French Fries,Fast Food,200
951,2025-06-23,F03,Soda,Beverages,100
952,2025-01-02,F10,Chicken Biryani,Indian,550
952,2025-01-02,F11,Raita,Indian,100
952,2025-01-02,F12,Naan Bread,Indian,80
952,2025-01-02,F15,Ice Cream,Dessert,250
953,2025-02-07,F01,Beef Burger,Fast Food,450
953,2025-02-07,F02,French Fries,Fast Food,200
953,2025-02-07,F03,Soda,Beverages,100
953,2025-02-07,F11,Raita,Indian,100
954,2025-01-20,F04,Chicken Wings,Fast Food,500
954,2025-01-20,F02,French Fries,Fast Food,200
954,2025-01-20,F14,Chocolate Cake,Dessert,300
955,2025-03-12,F02,French Fries,Fast Food,200
955,2025-03-12,F04,Chicken Wings,Fast Food,500
955,2025-03-12,F15,Ice Cream,Dessert,250
955,2025-03-12,F14,Chocolate Cake,Dessert,300
956,2025-01-01,F01,Beef Burger,Fast Food,450
956,2025-01-01,F08,Miso Soup,Japanese,150
956,2025-01-01,F07,California Roll Sushi,Japanese,700
956,2025-01-01,F14,Chocolate Cake,Dessert,300
957,2025-05-30,F08,Miso Soup,Japanese,150
957,2025-05-30,F07,California Roll Sushi,Japanese,700
957,2025-05-30,F09,Green Tea,Beverages,100
958,2025-02-18,F05,Margherita Pizza,Italian,900
958,2025-02-18,F01,Beef Burger,Fast Food,450
959,2025-04-02,F15,Ice Cream,Dessert,250
960,2025-03-07,F12,Naan Bread,Indian,80
960,2025-03-07,F09,Green Tea,Beverages,100
961,2025-03-15,F05,Margherita Pizza,Italian,900
961,2025-03-15,F01,Beef Burger,Fast Food,450
961,2025-03-15,F15,Ice Cream,Dessert,250
961,2025-03-15,F14,Chocolate Cake,Dessert,300
962,2025-01-26,F10,Chicken Biryani,Indian,550
962,2025-01-26,F11,Raita,Indian,100
962,2025-01-26,F12,Naan Bread,Indian,80
963,2025-05-13,F10,Chicken Biryani,Indian,550
963,2025-05-13,F11,Raita,Indian,100
963,2025-05-13,F12,Naan Bread,Indian,80
964,2025-03-24,F01,Beef Burger,Fast Food,450
965,2025-04-17,F05,Margherita Pizza,Italian,900
965,2025-04-17,F06,Garlic Bread,Italian,250
965,2025-04-17,F03,Soda,Beverages,100
965,2025-04-17,F15,Ice Cream,Dessert,250
966,2025-04-22,F12,Naan Bread,Indian,80
967,2025-03-19,F11,Raita,Indian,100
967,2025-03-19,F02,French Fries,Fast Food,200
968,2025-04-29,F13,Chapati,Local,50
969,2025-04-02,F05,Margherita Pizza,Italian,900
969,2025-04-02,F06,Garlic Bread,Italian,250
969,2025-04-02,F14,Chocolate Cake,Dessert,300
970,2025-04-09,F13,Chapati,Local,50
970,2025-04-09,F11,Raita,Indian,100
970,2025-04-09,F10,Chicken Biryani,Indian,550
970,2025-04-09,F08,Miso Soup,Japanese,150
971,2025-03-10,F08,Miso Soup,Japanese,150
971,2025-03-10,F01,Beef Burger,Fast Food,450
971,2025-03-10,F07,California Roll Sushi,Japanese,700
971,2025-03-10,F15,Ice Cream,Dessert,250
972,2025-03-03,F01,Beef Burger,Fast Food,450
972,2025-03-03,F02,French Fries,Fast Food,200
972,2025-03-03,F03,Soda,Beverages,100
973,2025-03-23,F14,Chocolate Cake,Dessert,300
974,2025-02-06,F04,Chicken Wings,Fast Food,500
974,2025-02-06,F02,French Fries,Fast Food,200
974,2025-02-06,F03,Soda,Beverages,100
975,2025-02-12,F10,Chicken Biryani,Indian,550
975,2025-02-12,F11,Raita,Indian,100
975,2025-02-12,F12,Naan Bread,Indian,80
975,2025-02-12,F08,Miso Soup,Japanese,150
976,2025-04-10,F01,Beef Burger,Fast Food,450
976,2025-04-10,F02,French Fries,Fast Food,200
976,2025-04-10,F03,Soda,Beverages,100
977,2025-04-26,F04,Chicken Wings,Fast Food,500
